Time,theta_1,theta_2,tau_1,tau_2,X,Y,theta_1_2
64.87455197132616,1.5856357241717816,1.3737498250633693,1.4652635625905965,0.39742077816318033,-0.4100573900000001,0.51563412,2.9593855492351513
65.23297491039426,1.592616988141439,1.3594406730789317,1.5890877910533348,0.446251494542176,-0.4125603300000001,0.51850699,2.9520576612203704
65.59139784946237,1.599598252111096,1.3451315210944939,1.7129120195160725,0.4950822109211717,-0.4150632700000001,0.5213798599999999,2.94472977320559
65.94982078853046,1.6065795160807537,1.3308223691100562,1.8367362479788103,0.5439129273001674,-0.4175662100000001,0.52425273,2.9374018851908095
66.30824372759857,1.6135607800504106,1.3165132171256186,1.9605604764415485,0.5927436436791631,-0.4200691500000001,0.5271256,2.930073997176029
66.66666666666666,1.624828754501816,1.2976034145580302,2.0873711592686894,0.6449448531245742,-0.42431269000000016,0.52982573,2.9224321690598463
67.02508960573476,1.6360967289532216,1.2786936119904417,2.214181842095831,0.6971460625699853,-0.42855623000000015,0.53252586,2.914790340943663
67.38351254480285,1.647364703404627,1.2597838094228533,2.340992524922972,0.7493472720153964,-0.4327997700000002,0.5352259899999998,2.9071485128274803
67.74193548387096,1.6586326778560323,1.240874006855265,2.467803207750113,0.8015484814608075,-0.43704331000000013,0.5379261199999998,2.899506684711297
68.10035842293907,1.6699006523074376,1.2219642042876764,2.5946138905772544,0.8537496909062187,-0.4412868500000002,0.5406262499999998,2.891864856595114
68.45878136200716,1.6757360502565248,1.2102720020908257,2.599633389192157,0.8624468060783422,-0.44321779000000017,0.5426537899999998,2.886008052347351
68.81720430107526,1.6815714482056123,1.1985797998939751,2.6046528878070596,0.8711439212504657,-0.4451487300000002,0.5446813299999997,2.8801512480995877
69.17562724014337,1.6874068461546994,1.1868875976971247,2.6096723864219626,0.8798410364225895,-0.4470796700000002,0.5467088699999999,2.8742944438518245
